"DATE","CFDD","NMDD"
"1920-04-28",523.4625,-56.5624999999997
"1920-04-29",517.7,-50.7999999999997
"1920-04-30",511.9375,-45.0374999999997
"1920-10-01",0,6.5875
"1920-10-02",0,15.4
"1920-10-03",0,28.4625
"1920-10-04",0,43.8125
"1920-10-05",0,54.025
"1920-10-06",0,63.1125
"1920-10-07",0,73.2625
"1920-10-08",0,86.8
"1920-10-09",0,102.975
"1920-10-10",0,117.0875
"1920-10-11",0,130.3625
"1920-10-12",0,144.25
"1920-10-13",0,159.0375
"1920-10-14",0,177.025
"1920-10-15",0,195.7875
"1920-10-16",0,212.6
"1920-10-17",0,227.1125
"1920-10-18",0,241.2875
"1920-10-19",0,254.975
"1920-10-20",0,270.8125
"1920-10-21",0,290.1125
"1920-10-22",0,306.6375
"1920-10-23",0,317.5375
"1920-10-24",0,331.9125
"1920-10-25",0,346.35
"1920-10-26",0,359.3125
"1920-10-27",0,375.5625
"1920-10-28",0,385.9625
"1920-10-29",0,389.8
"1920-10-30",0,395.85
"1920-10-31",0,405.5625
"1920-11-01",0,412.45
"1920-11-02",0,420.925
"1920-11-03",0,427.85
"1920-11-04",0,435.1625
"1920-11-05",0,443.7125
"1920-11-06",0,449.4875
"1920-11-07",0,453.7375
"1920-11-08",0,460.3375
"1920-11-09",0,470.125
"1920-11-10",0,474.4875
"1920-11-11",0,477.55
"1920-11-12",1.3375,476.2125
"1920-11-13",4.325,473.225
"1920-11-14",3.8375,473.7125
"1920-11-15",2.325,475.225
"1920-11-16",2.8875,474.6625
"1920-11-17",3.6,473.95
"1920-11-18",0.974999999999999,476.575
"1920-11-19",0,480.0375
"1920-11-20",0,481.225
"1920-11-21",1.5875,479.6375
"1920-11-22",0.0625,481.1625
"1920-11-23",0,483.1125
"1920-11-24",0,483.125
"1920-11-25",0.7625,482.3625
"1920-11-26",0,483.4
"1920-11-27",0,484.9375
"1920-11-28",0,486.5375
"1920-11-29",0,487.3
"1920-11-30",0,489.175
"1920-12-01",0,491.75
"1920-12-02",0,494.2625
"1920-12-03",0,495.8
"1920-12-04",0,502.675
"1920-12-05",0,507.475
"1920-12-06",0,507.8125
"1920-12-07",0.825,506.9875
"1920-12-08",5.475,502.3375
"1920-12-09",9.8375,497.975
"1920-12-10",12.825,494.9875
"1920-12-11",13.45,494.3625
"1920-12-12",10.8125,497
"1920-12-13",7.4125,500.4
"1920-12-14",0.125,507.6875
"1920-12-15",0,510.2125
"1920-12-16",0.7625,509.45
"1920-12-17",1.9375,508.275
"1920-12-18",4.025,506.1875
"1920-12-19",7.7875,502.425
"1920-12-20",11.8875,498.325
"1920-12-21",16.175,494.0375
"1920-12-22",16.525,493.6875
"1920-12-23",13.5375,496.675
"1920-12-24",16.175,494.0375
"1920-12-25",25.55,484.6625
"1920-12-26",36.1,474.1125
"1920-12-27",40.5375,469.675
"1920-12-28",45.425,464.7875
